Factor 1.0,Factor 1.25,Factor 0.75,Rand 1,Rand 1.25,Rand 0.75,LabelRand,Fac 1.0,Fac 1.25,Fac 0.75,Label
0.480607666,0.866988867,0.546670536,-0.051812775,-0.000896869,-0.000559209,0.288579853,0.480607666,1.083736084,0.410002902,2.262926505
0.766973945,0.465561945,0.994392132,-0.086197827,-0.010312209,0.009961022,-0.304144332,0.766973945,0.581952431,0.745794099,1.790576143
0.543603994,0.43594252,0.941598355,0.07317595,0.013784503,0.008091056,-0.411782987,0.543603994,0.544928151,0.706198766,1.382947924
0.221662045,0.85095133,0.123756745,-0.029373298,0.001066295,0.006145494,-0.360988687,0.221662045,1.063689162,0.092817558,1.017180078
0.663851593,0.84094573,0.219977446,0.041500799,-0.014306457,0.003243993,0.374897623,0.663851593,1.051182162,0.164983084,2.254914462
0.243191173,0.702410886,0.552598931,0.036387118,-0.015915426,0.009002515,0.073911409,0.243191173,0.878013608,0.414449198,1.609565388
0.692612504,0.956143046,0.875276541,0.081237377,-0.004111066,-0.007122576,0.473922485,0.692612504,1.195178808,0.656457406,3.018171202
0.321501517,0.388393004,0.505459093,-0.033630232,-0.007545289,-0.009465412,-0.303787138,0.321501517,0.485491255,0.37909432,0.882299954
0.723725338,0.017005789,0.313095077,-0.051888382,0.019857268,0.003615946,0.453683493,0.723725338,0.021257236,0.234821308,1.433487375
0.606160553,0.203606895,0.598308287,0.004905503,0.004347027,-0.001406204,-0.071180328,0.606160553,0.254508619,0.448731215,1.23822006
0.822685983,0.515378415,0.362909276,-0.040482408,0.001238288,-0.000161907,0.255628877,0.822685983,0.644223019,0.272181957,1.994719836
0.341878444,0.66617682,0.39305699,-0.044735312,0.018370418,-0.00523768,-0.431556592,0.341878444,0.832721026,0.294792742,1.03783562
0.896123983,0.524822863,0.939082717,-0.083103111,-0.018668634,-0.000141052,-0.372586718,0.896123983,0.656028579,0.704312037,1.883877882
0.53778318,0.325661842,0.68964632,0.097025145,0.004019843,0.000432011,0.081446997,0.53778318,0.407077302,0.51723474,1.54354222
0.035705068,0.105856762,0.357949741,0.083761517,-0.003631923,0.004803522,0.421147742,0.035705068,0.132320952,0.268462306,0.857636069
0.626688046,0.422120343,0.823838054,0.015009637,0.0065363,0.009460286,-0.035153792,0.626688046,0.527650429,0.617878541,1.737063223
0.573246491,0.53127119,0.678161697,0.044409358,0.005833473,-0.009763338,-0.494748309,0.573246491,0.664088988,0.508621272,1.251208442
0.512714425,0.018831503,0.831864007,-0.011902919,0.013082369,-0.002100502,0.381930897,0.512714425,0.023539379,0.623898005,1.542082707
0.487395609,0.199121617,0.973901727,0.022280154,-0.001207978,-0.002147669,0.41273975,0.487395609,0.248902022,0.730426295,1.879463676
0.105395919,0.031305932,0.486016227,-0.087245284,-0.013059658,-0.000160515,0.153613728,0.105395919,0.039132415,0.36451217,0.662654232
0.351103105,0.483621656,0.771210028,-0.022974428,0.008959403,-0.006454973,0.450840051,0.351103105,0.60452707,0.578407521,1.984877747
0.529116415,0.365909015,0.472097847,0.002888022,0.010902029,0.000688921,-0.313743292,0.529116415,0.457386268,0.354073386,1.026832777
0.122996841,0.908641178,0.697703074,0.076835126,-0.015698499,0.007896119,0.059729787,0.122996841,1.135801472,0.523277305,1.841805406
0.580733843,0.356067668,0.85103348,0.006088142,0.015779825,-0.007051826,0.002540548,0.580733843,0.445084585,0.63827511,1.666634085
0.636195563,0.973965593,0.040577955,0.015772891,0.013795465,-0.003928452,0.330732417,0.636195563,1.217456991,0.030433466,2.214818437
0.405514001,0.783255526,0.680637015,0.065102227,0.019334922,0.000576734,-0.124950407,0.405514001,0.979069407,0.510477761,1.770110763
0.579442706,0.807283393,0.485294461,0.083564185,-0.009173144,-0.004580773,0.205921701,0.579442706,1.009104241,0.363970846,2.158439494
0.419810713,0.033934906,0.607904694,0.057178438,-0.00768742,0.007443721,-0.069573681,0.419810713,0.042418633,0.45592852,0.848584186
0.924354305,0.882302058,0.653458816,-0.092358549,-0.002111013,-0.008844672,-0.000250409,0.924354305,1.102877573,0.490094112,2.517075581
0.821786613,0.175055104,0.219065421,-0.001994199,-0.008315138,0.009089424,0.270396264,0.821786613,0.218818879,0.164299066,1.475300821
0.535767456,0.136835872,0.414202265,-0.029264257,0.003440527,0.008955096,-0.451836761,0.535767456,0.17104484,0.310651699,0.565627234
0.349041384,0.822179786,0.703076298,-0.008935482,0.007898348,-0.002478175,0.323320026,0.349041384,1.027724733,0.527307223,2.227393366
0.466649397,0.168714346,0.336703563,-0.015043673,0.01620491,0.002020143,-0.06408679,0.466649397,0.210892932,0.252527672,0.865983211
0.882000507,0.456685461,0.645533329,-0.052547513,0.002163525,0.002092218,-0.32399083,0.882000507,0.570856826,0.484149997,1.6130165
0.63652505,0.618102049,0.00890296,-0.05254331,-0.007550523,0.005242937,0.342800425,0.63652505,0.772627562,0.00667722,1.758630256
0.218529973,0.726720801,0.179038576,-0.099966693,0.003230863,-0.00081453,-0.045823626,0.218529973,0.908401001,0.134278932,1.21538628
0.301733273,0.38960058,0.131671377,-0.01341125,0.018219679,0.002259502,0.136579282,0.301733273,0.487000725,0.098753533,1.024066811
0.62158085,0.69237456,0.432770678,0.076777394,-0.016732844,-0.005270982,0.369008763,0.62158085,0.8654682,0.324578008,2.180635822
0.509444085,0.794924907,0.980815749,0.015093947,-0.000919704,0.009987229,0.245915955,0.509444085,0.993656133,0.735611811,2.484627986
0.451564784,0.770569765,0.754181897,0.08147466,-0.002403536,0.008901744,-0.349556814,0.451564784,0.963212206,0.565636423,1.6308566
0.506839529,0.302980572,0.740413248,-0.025786732,-0.007126887,0.006352253,0.463305723,0.506839529,0.378725715,0.555309936,1.904180903
0.723974551,0.999791069,0.892056498,-0.029515251,0.001793197,0.006705375,-0.237400584,0.723974551,1.249738836,0.669042374,2.405355177
0.965949981,0.604305179,0.539164925,0.015820167,-0.017156428,0.005787313,-0.168107924,0.965949981,0.755381473,0.404373694,1.957597224
0.4619823,0.00994552,0.478360727,0.048052536,0.004667006,-0.004342255,-0.001229703,0.4619823,0.0124319,0.358770545,0.831955042
0.740339481,0.012225009,0.990506017,-0.002475143,-0.016394656,0.00518527,0.104659561,0.740339481,0.015281261,0.742879512,1.603159816
0.919319731,0.708142258,0.084209556,-0.096745483,0.00108226,0.006556645,-0.245388501,0.919319731,0.885177822,0.063157167,1.622266219
0.537400278,0.545998951,0.312908184,0.075545767,0.019074264,0.001846932,0.233313585,0.537400278,0.682498689,0.234681138,1.687893691
0.836397529,0.064107843,0.2778661,0.080169409,0.018982861,-0.008473252,0.142692068,0.836397529,0.080134804,0.208399575,1.267623976
0.86296151,0.530361703,0.2583863,-0.012689157,0.006557769,-0.002525025,-0.407795281,0.86296151,0.662952129,0.193789725,1.311908082
0.197699372,0.969745239,0.820175744,0.019205179,0.004542177,-0.000793042,-0.024947634,0.197699372,1.212181549,0.615131808,2.000065096
0.450669626,0.602223895,0.517919842,-0.068393128,-0.008513216,0.006528118,-0.324999122,0.450669626,0.752779869,0.388439882,1.266890255
0.700140779,0.800244616,0.580397774,-0.007711129,0.012131134,0.004361636,-0.144703268,0.700140779,1.00030577,0.43529833,1.991041612
0.102960997,0.738309565,0.772219766,0.053504759,-0.016795243,-0.009728214,0.436790867,0.102960997,0.922886956,0.579164825,2.041803645
0.870048723,0.893625447,0.19338645,0.030811008,0.00599688,0.001472286,-0.168001703,0.870048723,1.117031809,0.145039838,1.964118667
0.264032224,0.681762774,0.349029967,0.09104722,0.009831634,-0.001152926,-0.093222633,0.264032224,0.852203467,0.261772475,1.284785534
0.883274006,0.166947775,0.531522884,-0.021161017,0.007470083,0.002656684,-0.341900093,0.883274006,0.208684719,0.398642163,1.148700795
0.235823134,0.411511159,0.013410164,0.063084827,0.008726223,-0.002890911,-0.325527829,0.235823134,0.514388949,0.010057623,0.434741878
0.723418283,0.41256241,0.440714427,-0.055911939,0.004666895,-0.005002627,-0.297853764,0.723418283,0.515703012,0.33053582,1.271803352
0.798872153,0.410001776,0.445881846,-0.012580871,0.016280355,0.008490816,-0.243431034,0.798872153,0.51250222,0.334411385,1.402354724
0.314782298,0.594203605,0.158067665,-0.045789928,-0.013678782,-0.002931053,-0.45908142,0.314782298,0.742754506,0.118550749,0.717006134
0.890289041,0.157943265,0.452676043,0.082397335,-0.018000189,0.005773639,-0.219493432,0.890289041,0.197429081,0.339507033,1.207731722
0.847570927,0.455143359,0.698311586,-0.082967955,0.008755171,0.008192274,0.032289741,0.847570927,0.568929199,0.523733689,1.972523556
0.938086637,0.152218812,0.372745041,0.02605917,0.004491898,0.004938086,0.451327716,0.938086637,0.190273515,0.279558781,1.859246649
0.155824975,0.903469537,0.914723791,-0.047114798,-0.001094835,0.001252798,0.151294218,0.155824975,1.129336922,0.686042844,2.122498959
0.276796314,0.46039376,0.550090653,0.072385458,0.011204589,0.007082079,-0.126998909,0.276796314,0.5754922,0.41256799,1.137857595
0.499296343,0.221919139,0.886990093,0.091956115,-0.009982876,-0.007032349,0.146851766,0.499296343,0.277398923,0.665242569,1.588789601
0.782351261,0.019460574,0.358581956,-0.087767665,0.0194009,-0.004730952,-0.05042342,0.782351261,0.024325717,0.268936467,1.025190025
0.041667449,0.146938768,0.0937133,0.062541001,0.01705329,-0.002887277,-0.235754107,0.041667449,0.18367346,0.070284975,0.059871777
0.309945851,0.065717472,0.632369173,0.006833863,0.010268973,0.006062835,0.129756765,0.309945851,0.08214684,0.47427688,0.996126336
0.873144038,0.531866458,0.641395136,0.063460449,0.012808151,0.008689519,0.12287662,0.873144038,0.664833072,0.481046352,2.141900082
0.819217477,0.32583638,0.119547674,-0.000343012,-0.01445877,-0.00252029,-0.400702439,0.819217477,0.407295476,0.089660756,0.915471269
0.386785211,0.676901089,0.904197809,0.050974377,0.00999416,-0.000179202,0.477773605,0.386785211,0.846126361,0.678148357,2.388833533
0.549062651,0.589274693,0.769856049,0.045214602,-0.010633202,-0.006265452,-0.074529184,0.549062651,0.736593367,0.577392037,1.78851887
0.080153476,0.037567734,0.508791883,0.084359301,-0.006261806,0.007748801,-0.42253506,0.080153476,0.046959667,0.381593912,0.086171996
0.883975098,0.720317113,0.341349828,0.099770919,0.003172567,-0.007225468,-0.30055361,0.883975098,0.900396391,0.256012371,1.73983025
0.224217123,0.97643625,0.925385862,-0.01192541,0.003527628,0.007323249,-0.487424825,0.224217123,1.220545312,0.694039397,1.651377007
0.799843382,0.399628237,0.364889627,0.092615942,-0.009134578,0.000182791,-0.278822239,0.799843382,0.499535296,0.273667221,1.294223659
0.203965934,0.455113276,0.501144001,0.099967789,0.008125823,0.005490946,-0.21844439,0.203965934,0.568891595,0.375858001,0.930271139
0.899477551,0.306684063,0.755574373,-0.003350205,0.010831928,-0.005102654,-0.402874417,0.899477551,0.383355078,0.56668078,1.446638992
0.191579418,0.748137671,0.956524146,-0.015514465,0.014375908,0.000703937,-0.118434018,0.191579418,0.935172089,0.717393109,1.725710598
0.794188081,0.483871675,0.246807454,0.084486515,-0.006760082,0.000495142,0.387831697,0.794188081,0.604839593,0.18510559,1.971964962
0.473429961,0.957455216,0.116507618,0.071435509,-0.010997466,0.004424103,-0.292555997,0.473429961,1.196819019,0.087380714,1.465073697
0.900444305,0.048356981,0.126000446,-0.093487975,-0.001722579,-0.008703029,0.007027951,0.900444305,0.060446226,0.094500334,1.062418816
0.670186651,0.29501012,0.583238041,0.03488989,-0.008003708,0.005783549,0.011800499,0.670186651,0.36876265,0.437428531,1.48817833
0.518243075,0.400889588,0.736809447,-0.015692999,-0.017901032,0.008468021,-0.301797525,0.518243075,0.501111985,0.552607085,1.27016462
0.99832517,0.645037974,0.23251026,-0.025771155,-0.011625924,0.002357701,-0.382407969,0.99832517,0.806297467,0.174382695,1.596597363
0.643312713,0.310520229,0.754983728,-0.02111709,-0.016706183,0.008345559,0.494142113,0.643312713,0.388150287,0.566237796,2.091842908
0.744588122,0.682782216,0.346981249,0.046225974,-0.019659176,0.008586802,0.346093079,0.744588122,0.85347777,0.260235937,2.204394908
0.605084018,0.050690419,0.929553388,-0.075119,0.015826353,-0.002084774,-0.027388178,0.605084018,0.063363023,0.697165041,1.338223905
0.095739115,0.478801239,0.340545449,0.022296533,0.015731552,-0.000841132,0.249277067,0.095739115,0.598501549,0.255409087,1.198926818
0.951663192,0.822508979,0.889120485,-0.041279108,-0.014695882,0.009892848,-0.131248793,0.951663192,1.028136224,0.666840364,2.515390986
0.880571793,0.260676863,0.589239712,-0.067279095,9.24771E-05,0.006636131,-0.096750978,0.880571793,0.325846079,0.441929784,1.551596678
0.340320431,0.207608518,0.726365074,0.047713156,0.007454396,-0.009358307,-0.341926306,0.340320431,0.259510648,0.544773806,0.802678579
0.000277772,0.277294498,0.805831616,-0.056960719,-0.006884369,0.005212137,-0.377471072,0.000277772,0.346618123,0.604373712,0.573798535
0.268211555,0.358617239,0.183532552,-0.038570151,-0.016169704,-0.006880132,-0.487281225,0.268211555,0.448271548,0.137649414,0.366851292
0.6013795,0.874592848,0.877725634,0.051887712,0.001047266,0.002670603,-0.232290579,0.6013795,1.09324106,0.658294225,2.120624206
0.726256265,0.856319367,0.455365953,0.050057207,-0.010594682,-0.006282289,0.070801336,0.726256265,1.070399209,0.341524465,2.208981274
0.661803704,0.880046983,0.570936182,0.046175258,0.014214959,-0.007820601,0.448105411,0.661803704,1.100058729,0.428202137,2.638169979
0.226272734,0.673383466,0.730465306,0.052396606,0.014143086,0.006091628,-0.000779554,0.226272734,0.841729333,0.54784898,1.615071492
0.553736886,0.812657714,0.004887092,0.041679096,-0.012484647,-0.007994137,-0.0321121,0.553736886,1.015822142,0.003665319,1.541112247
0.490886276,0.737154362,0.116403882,-0.063362943,0.013989566,-0.005799286,-0.417288338,0.490886276,0.921442953,0.087302912,1.082343802
0.237784359,0.998386269,0.543376808,-0.023807171,-0.006959057,-0.008540265,0.436307525,0.237784359,1.247982836,0.407532606,2.329607325
0.320904554,0.642722818,0.472212882,-0.088483777,0.017516053,-0.0017572,0.440422679,0.320904554,0.803403523,0.354159662,1.918890418
0.673747723,0.741278396,0.616047707,0.039297389,-0.011576455,0.003362854,-0.232489627,0.673747723,0.926597995,0.46203578,1.829891871
0.097312754,0.619611234,0.816514832,-0.034401891,-0.006854618,0.001449017,-0.449240737,0.097312754,0.774514042,0.612386124,1.034972184
0.676305916,0.094861763,0.796771135,0.040627696,-0.011450867,-0.00787346,0.468417699,0.676305916,0.118577203,0.597578351,1.86087917
0.438229602,0.871852977,0.291076223,0.034535068,0.004786268,-0.00087496,0.336574984,0.438229602,1.089816221,0.218307167,2.082927975
0.126684464,0.481556569,0.457534873,-0.038540155,-0.015765653,0.004545168,0.491451254,0.126684464,0.601945711,0.343151155,1.563232584
0.304378988,0.292367797,0.469436152,0.081502063,0.016214078,-0.006835973,-0.250187623,0.304378988,0.365459747,0.352077114,0.771728226
0.840620137,0.212156465,0.356457878,0.011652442,0.004240874,0.002187345,-0.242033587,0.840620137,0.265195581,0.267343408,1.13112554
0.140616146,0.870798764,0.112583254,0.018263589,-0.002765734,0.009234288,0.392485998,0.140616146,1.088498455,0.084437441,1.70603804
0.746257304,0.341243642,0.573270684,-0.046159478,-0.018904115,-0.009377763,0.079623126,0.746257304,0.426554553,0.429953013,1.682387997
0.629668131,0.90433428,0.707998762,-0.045146449,0.000813337,-0.002444839,0.255097369,0.629668131,1.13041785,0.530999072,2.546182421
0.241295009,0.980682035,0.991128617,0.081205535,0.012202877,-0.006208382,0.065404216,0.241295009,1.225852544,0.743346463,2.275898232
0.146227188,0.663049593,0.414873595,0.069855377,-0.004928224,0.004510261,-0.492645457,0.146227188,0.828811991,0.311155196,0.793548918
0.658916729,0.243471901,0.245573509,-0.023198743,-0.018872199,0.009500402,-0.270778704,0.658916729,0.304339876,0.184180132,0.876658033
0.724445935,0.425955819,0.703151408,0.075098125,0.007748725,0.006103707,0.251413207,0.724445935,0.532444774,0.527363556,2.035667471
0.070870769,0.579808534,0.473993868,-0.068703391,-0.007769299,-0.009538982,-0.098999152,0.070870769,0.724760667,0.355495401,1.052127685
0.460212268,0.003300301,0.003980191,-0.03404114,-0.00959707,0.001304908,0.379500443,0.460212268,0.004125377,0.002985143,0.846823231
0.240855412,0.585925828,0.94009695,0.049703482,-0.016692857,0.002128084,-0.072967269,0.240855412,0.732407285,0.705072713,1.60536814
0.00893376,0.105207303,0.870935663,0.064658592,0.013250196,-0.001767207,0.026742906,0.00893376,0.131509129,0.653201747,0.820387542
0.913817796,0.169849549,0.412437329,0.095502309,-0.005972065,-0.003387803,-0.078376526,0.913817796,0.212311937,0.309327997,1.357081204
0.48984361,0.852231294,0.529029239,-0.067249022,-0.016422776,-0.00835271,-0.277261329,0.48984361,1.065289117,0.39677193,1.674643329
0.582939533,0.936669922,0.625212346,-0.081321007,0.009374097,-0.003747096,0.019376563,0.582939533,1.170837402,0.46890926,2.242062758
0.691412755,0.43319975,0.175362694,0.040984031,-0.001814775,0.007391764,0.201745272,0.691412755,0.541499687,0.13152202,1.566179734
0.547421421,0.814956055,0.404579256,0.025442884,-0.00857989,0.001608887,-0.063302966,0.547421421,1.018695068,0.303434442,1.806247965
0.549129262,0.589006153,0.483898629,-0.038104399,-0.008614262,-0.004384641,0.195852957,0.549129262,0.736257692,0.362923972,1.844163882
0.566259857,0.210673459,0.155365459,0.086768684,-0.003317418,-0.005180908,-0.390195784,0.566259857,0.263341823,0.116524095,0.555929992
0.144164027,0.926593979,0.912299747,0.032487769,0.000198084,-0.001201453,0.057066319,0.144164027,1.158242473,0.68422481,2.04369763
0.437037056,0.875585567,0.384920458,-0.08581427,0.006752457,0.009311605,-0.119372943,0.437037056,1.094481959,0.288690344,1.700836416
0.427270899,0.697360883,0.574816374,-0.006802661,-0.017474835,-0.005150638,0.429696379,0.427270899,0.871701103,0.431112281,2.159780662
0.804162732,0.70659412,0.893056225,0.007581704,-0.007285458,0.006149698,0.476715095,0.804162732,0.88324265,0.669792169,2.833912646
0.095419874,0.629828323,0.906999115,0.007178197,0.013350239,0.00932955,-0.447958232,0.095419874,0.787285404,0.680249336,1.114996382
0.015697582,0.897121913,0.847262085,-0.064390684,-0.009940029,0.006759198,-0.098694601,0.015697582,1.121402391,0.635446564,1.673851936
0.833610829,0.206695161,0.695913773,0.081716085,0.019622105,0.004896306,-0.267065386,0.833610829,0.258368951,0.52193533,1.346849724
0.99465646,0.773442854,0.146946938,0.035332077,-0.009125622,0.000973822,0.090912656,0.99465646,0.966803567,0.110210203,2.162582887
0.487484289,0.11450221,0.595905989,-0.042085817,-0.012747889,-0.00959961,-0.406044004,0.487484289,0.143127763,0.446929492,0.671497539
0.902438069,0.007731327,0.152271382,0.088839,-0.017368851,0.005853845,-0.376750582,0.902438069,0.009664159,0.114203537,0.649555183
0.495542703,0.465669529,0.430579949,0.013359088,-0.01899778,0.004754767,0.330997548,0.495542703,0.582086911,0.322934962,1.731562124
0.429794415,0.121008025,0.341894028,0.069278492,-0.013620564,0.009088791,0.439966208,0.429794415,0.151260031,0.256420521,1.277441174
0.868754285,0.884576987,0.87001283,-0.021219096,-0.015106749,-0.00153078,0.145338613,0.868754285,1.105721234,0.652509622,2.772323753
0.140297976,0.195108861,0.832010204,-0.058687265,-0.012530759,-0.000410748,-0.307856047,0.140297976,0.243886077,0.624007653,0.70033566
0.839458506,0.291207447,0.423920047,0.002199207,-0.013521286,0.007833481,0.302653461,0.839458506,0.364009309,0.317940035,1.824061312
0.861911627,0.755666179,0.344973783,0.084685279,0.007458862,0.00848776,0.1567886,0.861911627,0.944582724,0.258730337,2.222013287
0.254602193,0.792577216,0.211224217,-0.014666971,-0.012876833,0.006194106,-0.072220364,0.254602193,0.99072152,0.158418163,1.331521512
0.25165701,0.049649784,0.716933715,0.083788813,-0.018141398,-0.009625263,-0.092913172,0.25165701,0.06206223,0.537700287,0.758506354
0.800054844,0.270876832,0.162868209,0.075531359,0.015801892,-0.002701659,0.242646498,0.800054844,0.33859604,0.122151157,1.503448538
0.195209755,0.101709285,0.94622023,-0.001366634,0.003993357,-0.009914956,0.152912636,0.195209755,0.127136606,0.709665173,1.18492417
0.471906868,0.143761129,0.228955703,-0.065108178,-0.003115855,-0.007124836,0.270012192,0.471906868,0.179701412,0.171716777,1.093337249
0.340850554,0.314393916,0.01785908,-0.048124628,0.005450596,0.00021424,0.221888544,0.340850554,0.392992395,0.01339431,0.969125803
0.186822236,0.828866338,0.44577469,-0.034959541,-4.85439E-05,0.009290428,0.480108307,0.186822236,1.036082923,0.334331017,2.037344484
0.190596692,0.516885785,0.741344381,0.02385734,0.004739981,-0.009310549,-0.297278236,0.190596692,0.646107231,0.556008286,1.095433973
0.608609294,0.299726154,0.203788087,-0.082693366,-0.002915503,9.89501E-05,-0.225961624,0.608609294,0.374657692,0.152841065,0.910146428
0.017039508,0.73996684,0.22985368,0.061526321,-0.005531104,0.00196844,0.329133681,0.017039508,0.92495855,0.17239026,1.443521999
0.978878764,0.196852692,0.265374608,-0.071187386,0.014313245,-0.003910895,0.287992852,0.978878764,0.246065865,0.199030956,1.711968437
0.158425108,0.554742986,0.926334241,0.055942294,-0.00896692,-0.004562626,0.264993834,0.158425108,0.693428733,0.694750681,1.811598356
0.225274139,0.240509502,0.121318809,-0.036357501,-0.004587779,-0.006803438,-0.080620068,0.225274139,0.300636877,0.090989107,0.536280055
0.73878777,0.295322127,0.662179166,-0.000737964,-0.008317578,-0.006182799,0.476892391,0.73878777,0.369152659,0.496634375,2.081467195
0.72554574,0.952853293,0.259900421,-0.095545182,-0.013466505,0.007646769,-0.13112993,0.72554574,1.191066616,0.194925316,1.980407742
0.653754659,0.457680257,0.20308929,-0.076980276,0.010319314,-0.002311847,-0.274406139,0.653754659,0.572100322,0.152316968,1.103765809
0.578068322,0.866618917,0.213914734,-0.031905643,-0.003356256,-0.001053539,-0.154063859,0.578068322,1.083273646,0.160436051,1.66771416
0.664881283,0.006239587,0.507627636,-0.057967333,0.003978905,-0.009534696,-0.12720484,0.664881283,0.007799483,0.380720727,0.926196654
0.19421304,0.690771808,0.073338261,-0.075021204,-0.007628912,0.007461483,0.417508183,0.19421304,0.863464761,0.055003696,1.530189679
0.485311099,0.823080834,0.970781179,0.064885575,-0.017523146,-0.004365402,-0.075424392,0.485311099,1.028851042,0.728085885,2.166823634
0.391663414,0.713897955,0.350422237,-0.065511068,-0.003310352,-0.003082663,-0.243691173,0.391663414,0.892372444,0.262816677,1.303161362
0.676847452,0.02843617,0.790242353,-0.08942052,-0.014828231,-0.0046019,-0.339650191,0.676847452,0.035545213,0.592681765,0.965424239
0.832941786,0.78559741,0.498717497,-0.01483251,-0.003936213,0.001893559,-0.122216354,0.832941786,0.981996763,0.374038122,2.066760318
0.197893537,0.28090663,0.058396113,0.047991821,0.013186861,0.001756277,0.348264863,0.197893537,0.351133288,0.043797084,0.941088772
0.791642233,0.623610589,0.233185111,-0.023343264,0.008064244,-0.00478362,-0.075952593,0.791642233,0.779513237,0.174888834,1.67009171
0.781221688,0.709025731,0.737815424,0.02746206,0.01274472,0.000306476,-0.122874392,0.781221688,0.886282164,0.553361568,2.097991029
0.342087456,0.740399634,0.612467387,0.053952427,0.017961287,0.003966122,0.33787985,0.342087456,0.925499543,0.45935054,2.064817389
0.387623432,0.434620738,0.894769471,0.001505023,0.008625524,-0.006783028,-0.336785232,0.387623432,0.543275923,0.671077103,1.265191226
0.543390649,0.284031414,0.460340888,0.017022374,-0.00583342,0.006651439,0.020402457,0.543390649,0.355039268,0.345255666,1.26408804
0.80672513,0.713288727,0.326937861,-0.073119967,0.018614634,0.005657704,0.164524469,0.80672513,0.891610909,0.245203396,2.108063904
0.126565589,0.541133133,0.576924421,-0.081929398,-0.013685895,-0.006880567,-0.190349213,0.126565589,0.676416416,0.432693316,1.045326109
0.748150565,0.720779844,0.743357162,-0.050084808,-0.008048591,-0.005683361,0.488261206,0.748150565,0.900974805,0.557517871,2.694904447
0.217989356,0.461617206,0.750790804,0.017160034,-0.004909416,0.003781092,-0.387571077,0.217989356,0.577021508,0.563093103,0.97053289
0.014103814,0.227141191,0.022388057,-0.022087003,-0.012804662,-0.000634886,0.124406603,0.014103814,0.283926489,0.016791042,0.439227949
0.332364044,0.748591338,0.845952398,0.069325634,-0.010970064,0.000956629,-0.280616243,0.332364044,0.935739172,0.634464299,1.621951272
0.811186946,0.772913942,0.896455559,-0.077481727,-0.015708962,-0.00456841,0.152195661,0.811186946,0.966142428,0.672341669,2.601866703
0.254855303,0.190861106,0.464078028,0.00499253,-0.009615121,-0.002238056,0.032101513,0.254855303,0.238576382,0.348058521,0.87359172
0.745680233,0.193270913,0.438576051,0.090421179,-0.006755169,-0.00934672,-0.317755439,0.745680233,0.241588641,0.328932038,0.998445473
0.333550232,0.702738356,0.413872159,0.084584739,-0.008011389,0.005617657,-0.228060011,0.333550232,0.878422945,0.31040412,1.294317285
0.709972141,0.516407864,0.764167544,0.085906278,0.007437855,0.002209404,-0.035042786,0.709972141,0.64550983,0.573125658,1.893564843
0.240134285,0.775416845,0.690946906,-0.055027617,0.010997995,-0.008518765,0.126279696,0.240134285,0.969271056,0.518210179,1.853895216
0.991851199,0.887702928,0.081372298,-0.070300643,0.009723274,-0.005195509,0.133584172,0.991851199,1.10962866,0.061029224,2.296093255
0.981814243,0.137503565,0.482823768,0.009538728,-0.019294381,0.009194238,-0.260846403,0.981814243,0.171879456,0.362117826,1.254965122
0.89835982,0.949292042,0.257032834,0.03560845,-0.000554716,-0.001848698,0.13872341,0.89835982,1.186615052,0.192774625,2.416472908
0.170308627,0.532561463,0.332109594,0.072945697,-0.017956983,0.005337437,-0.173776158,0.170308627,0.665701828,0.249082196,0.911316493
0.53657585,0.434108345,0.392990985,0.053350868,0.002093836,0.006997489,-0.428022218,0.53657585,0.542635431,0.294743239,0.945932303
0.922951523,0.624305146,0.396668991,-0.031402754,0.019924087,0.009362452,-0.403264578,0.922951523,0.780381433,0.297501743,1.597570121
0.918271142,0.045634341,0.367049879,0.043282082,-0.012116276,-0.007088204,0.301356791,0.918271142,0.057042926,0.27528741,1.551958269
0.54690052,0.527397391,0.588107693,-0.023460793,-0.017613708,0.005704042,0.08877766,0.54690052,0.659246739,0.44108077,1.736005687
0.225646192,0.853916634,0.452816902,-0.075176552,-0.014496265,0.009061238,-0.207164985,0.225646192,1.067395793,0.339612676,1.425489677
0.671759805,0.910253958,0.238629978,-0.096117135,0.012486233,0.009892198,-0.362768652,0.671759805,1.137817447,0.178972484,1.625781084
0.287758735,0.699747953,0.102914827,0.017646213,-0.00656571,0.006529017,0.024959804,0.287758735,0.874684942,0.07718612,1.264589601
0.19972155,0.090000311,0.606183586,-0.061692917,0.019945963,0.000427125,-0.260184246,0.19972155,0.112500389,0.45463769,0.506675383
0.87785971,0.768320367,0.39629673,0.021130142,-0.012419183,0.003902475,-0.026902664,0.87785971,0.960400459,0.297222548,2.108580052
0.598343095,0.429846842,0.791117845,-0.001525432,0.005696505,0.003565098,-0.14783522,0.598343095,0.537308552,0.593338384,1.581154811
0.924677743,0.62206277,0.137384962,0.075397524,-0.013585259,0.00826763,0.105001909,0.924677743,0.777578463,0.103038722,1.910296837
0.848541173,0.865153333,0.51482552,0.017947524,-0.005379544,0.006719914,0.296911233,0.848541173,1.081441666,0.38611914,2.613013213
0.663081244,0.37109889,0.150242917,0.034607437,-0.014406393,-0.005831791,-0.313094512,0.663081244,0.463873612,0.112682188,0.926542532
0.984823687,0.683898489,0.916090097,0.027454312,0.007377795,-0.006192039,0.252379971,0.984823687,0.854873112,0.687067573,2.779144343
0.504672351,0.063752196,0.588622882,0.085402165,-0.007975327,0.007861499,-0.436193824,0.504672351,0.079690245,0.441467161,0.589635934
